,commit ID,author name,committer name,message,URL,commit date,message_preprocessed
270,MDY6Q29tbWl0MjcxOTM3Nzk6MjMyMDQ5Nzk5MjZhM2Y2OTE0NGJlMTgyNzg2YzVkMmRjZjU4YzBjMg==,Ryan Dahl,Ryan Dahl,"Revert ""Merge branch 'writev'""

This reverts commit cd9515efd99dfa6510e72342a2621bb4b291a89c, reversing
changes made to df46c8e698b9400abaabd77ec836c7cdadf9735c.

Too slow. Needs more work.",https://api.github.com/repos/nodejs/node/git/commits/23204979926a3f69144be182786c5d2dcf58c0c2,2010-11-21,Too slow
270,MDY6Q29tbWl0MjcxOTM3Nzk6MjMyMDQ5Nzk5MjZhM2Y2OTE0NGJlMTgyNzg2YzVkMmRjZjU4YzBjMg==,Ryan Dahl,Ryan Dahl,"Revert ""Merge branch 'writev'""

This reverts commit cd9515efd99dfa6510e72342a2621bb4b291a89c, reversing
changes made to df46c8e698b9400abaabd77ec836c7cdadf9735c.

Too slow. Needs more work.",https://api.github.com/repos/nodejs/node/git/commits/23204979926a3f69144be182786c5d2dcf58c0c2,2010-11-21,Needs more work.
271,MDY6Q29tbWl0MjcxOTM3Nzk6ZTEyNTBhMzMzM2QyMmYwMDNiMzdmNjY5NzhhODU2ZTFmN2VjOTZkYg==,Ryan Dahl,Ryan Dahl,Reset _eof on socket reuse,https://api.github.com/repos/nodejs/node/git/commits/e1250a3333d22f003b37f66978a856e1f7ec96db,2010-11-12,Reset _eof on socket reuse
271,MDY6Q29tbWl0MjcxOTM3Nzk6ZTEyNTBhMzMzM2QyMmYwMDNiMzdmNjY5NzhhODU2ZTFmN2VjOTZkYg==,Ryan Dahl,Ryan Dahl,Reset _eof on socket reuse,https://api.github.com/repos/nodejs/node/git/commits/e1250a3333d22f003b37f66978a856e1f7ec96db,2010-11-12,
272,MDY6Q29tbWl0MjcxOTM3Nzk6ZGNjNTQ3ZDc5OGMxMWVkODFmNDYxNzcyNGEwMTIwZGFkNDg0ZDBjZQ==,Ryan Dahl,Ryan Dahl,Dumper net.js integration,https://api.github.com/repos/nodejs/node/git/commits/dcc547d798c11ed81f4617724a0120dad484d0ce,2010-11-05,Dumper net.js integration
272,MDY6Q29tbWl0MjcxOTM3Nzk6ZGNjNTQ3ZDc5OGMxMWVkODFmNDYxNzcyNGEwMTIwZGFkNDg0ZDBjZQ==,Ryan Dahl,Ryan Dahl,Dumper net.js integration,https://api.github.com/repos/nodejs/node/git/commits/dcc547d798c11ed81f4617724a0120dad484d0ce,2010-11-05,
273,MDY6Q29tbWl0MjcxOTM3Nzk6ZGY0NmM4ZTY5OGI5NDAwYWJhYWJkNzdlYzgzNmM3Y2RhZGY5NzM1Yw==,Ryan Dahl,Ryan Dahl,Rip out the old TLS implementation,https://api.github.com/repos/nodejs/node/git/commits/df46c8e698b9400abaabd77ec836c7cdadf9735c,2010-10-28,Rip out the old TLS implementation
273,MDY6Q29tbWl0MjcxOTM3Nzk6ZGY0NmM4ZTY5OGI5NDAwYWJhYWJkNzdlYzgzNmM3Y2RhZGY5NzM1Yw==,Ryan Dahl,Ryan Dahl,Rip out the old TLS implementation,https://api.github.com/repos/nodejs/node/git/commits/df46c8e698b9400abaabd77ec836c7cdadf9735c,2010-10-28,
274,MDY6Q29tbWl0MjcxOTM3Nzk6NzJhZWU4MjE2Y2ZlN2E4MGMxOGVhMTcxZWU4NjBhMWM5M2JhNjBkZA==,Ryan Dahl,Ryan Dahl,Fix permissions on http.js,https://api.github.com/repos/nodejs/node/git/commits/72aee8216cfe7a80c18ea171ee860a1c93ba60dd,2010-10-26,Fix permissions on http.js
274,MDY6Q29tbWl0MjcxOTM3Nzk6NzJhZWU4MjE2Y2ZlN2E4MGMxOGVhMTcxZWU4NjBhMWM5M2JhNjBkZA==,Ryan Dahl,Ryan Dahl,Fix permissions on http.js,https://api.github.com/repos/nodejs/node/git/commits/72aee8216cfe7a80c18ea171ee860a1c93ba60dd,2010-10-26,
275,MDY6Q29tbWl0MjcxOTM3Nzk6MjQ3MGQyZWU5MmIxNjJlYmNjNGVkYTY4OTU4NzY5NzE1YzNkMTdmYg==,Ryan Dahl,Ryan Dahl,"allowHalfOpen disabled by default

Users too often would forget to add

  socket.on('end', function () {
    socket.end();
  });

Which is a mistake. Therefore we default to this behavior and
only optionally let people handle the 'end' case themselves.",https://api.github.com/repos/nodejs/node/git/commits/2470d2ee92b162ebcc4eda68958769715c3d17fb,2010-10-26,allowHalfOpen disabled by default
275,MDY6Q29tbWl0MjcxOTM3Nzk6MjQ3MGQyZWU5MmIxNjJlYmNjNGVkYTY4OTU4NzY5NzE1YzNkMTdmYg==,Ryan Dahl,Ryan Dahl,"allowHalfOpen disabled by default

Users too often would forget to add

  socket.on('end', function () {
    socket.end();
  });

Which is a mistake. Therefore we default to this behavior and
only optionally let people handle the 'end' case themselves.",https://api.github.com/repos/nodejs/node/git/commits/2470d2ee92b162ebcc4eda68958769715c3d17fb,2010-10-26,"Users too often would forget to add
Which is a mistake"
275,MDY6Q29tbWl0MjcxOTM3Nzk6MjQ3MGQyZWU5MmIxNjJlYmNjNGVkYTY4OTU4NzY5NzE1YzNkMTdmYg==,Ryan Dahl,Ryan Dahl,"allowHalfOpen disabled by default

Users too often would forget to add

  socket.on('end', function () {
    socket.end();
  });

Which is a mistake. Therefore we default to this behavior and
only optionally let people handle the 'end' case themselves.",https://api.github.com/repos/nodejs/node/git/commits/2470d2ee92b162ebcc4eda68958769715c3d17fb,2010-10-26,"Therefore we default to this behavior and
only optionally let people handle the 'end' case themselves."
276,MDY6Q29tbWl0MjcxOTM3Nzk6YjE0ZWViM2MxZWMxNWQ5NGQyMGRhNGRlZWE4NTM1ODI0ODJhNDdiMA==,Mark Nottingham,Ryan Dahl,Fix expect/continue keepalive,https://api.github.com/repos/nodejs/node/git/commits/b14eeb3c1ec15d94d20da4deea853582482a47b0,2010-10-18,Fix expect/continue keepalive
276,MDY6Q29tbWl0MjcxOTM3Nzk6YjE0ZWViM2MxZWMxNWQ5NGQyMGRhNGRlZWE4NTM1ODI0ODJhNDdiMA==,Mark Nottingham,Ryan Dahl,Fix expect/continue keepalive,https://api.github.com/repos/nodejs/node/git/commits/b14eeb3c1ec15d94d20da4deea853582482a47b0,2010-10-18,
277,MDY6Q29tbWl0MjcxOTM3Nzk6ODEzOWJiMjRjMWY3MmNkZWE0MTQ5MmJmM2JmMzk1YTY2ZTA0MTA0Zg==,Ryan Dahl,Ryan Dahl,"Add destroy methods to HTTP messages

needs tests (particularly for pipeline situations)",https://api.github.com/repos/nodejs/node/git/commits/8139bb24c1f72cdea41492bf3bf395a66e04104f,2010-10-11,Add destroy methods to HTTP messages
277,MDY6Q29tbWl0MjcxOTM3Nzk6ODEzOWJiMjRjMWY3MmNkZWE0MTQ5MmJmM2JmMzk1YTY2ZTA0MTA0Zg==,Ryan Dahl,Ryan Dahl,"Add destroy methods to HTTP messages

needs tests (particularly for pipeline situations)",https://api.github.com/repos/nodejs/node/git/commits/8139bb24c1f72cdea41492bf3bf395a66e04104f,2010-10-11,needs tests (particularly for pipeline situations)
278,MDY6Q29tbWl0MjcxOTM3Nzk6MGUxYTU4MTkxNjAxYTE3NzA4Mzg2Mjc3NmI0NmZjNGY0MzU2OWMyMw==,Micheil Smith,Ryan Dahl,Removed deprecated methods from lib/http.js,https://api.github.com/repos/nodejs/node/git/commits/0e1a58191601a177083862776b46fc4f43569c23,2010-10-11,Removed deprecated methods from lib/http.js
278,MDY6Q29tbWl0MjcxOTM3Nzk6MGUxYTU4MTkxNjAxYTE3NzA4Mzg2Mjc3NmI0NmZjNGY0MzU2OWMyMw==,Micheil Smith,Ryan Dahl,Removed deprecated methods from lib/http.js,https://api.github.com/repos/nodejs/node/git/commits/0e1a58191601a177083862776b46fc4f43569c23,2010-10-11,
279,MDY6Q29tbWl0MjcxOTM3Nzk6N2UyNGEwNWNiYTIzNzNjMGFiMWYwNjI5MzY2YjY2NGE1OTNmMzU3Zg==,Ryan Dahl,Ryan Dahl,Fix test-http-buffer-sanity,https://api.github.com/repos/nodejs/node/git/commits/7e24a05cba2373c0ab1f0629366b664a593f357f,2010-10-11,Fix test-http-buffer-sanity
279,MDY6Q29tbWl0MjcxOTM3Nzk6N2UyNGEwNWNiYTIzNzNjMGFiMWYwNjI5MzY2YjY2NGE1OTNmMzU3Zg==,Ryan Dahl,Ryan Dahl,Fix test-http-buffer-sanity,https://api.github.com/repos/nodejs/node/git/commits/7e24a05cba2373c0ab1f0629366b664a593f357f,2010-10-11,
280,MDY6Q29tbWl0MjcxOTM3Nzk6ZTM4ZWIwYzVhNGQ0ZTg0OTdmNTgxNWJlODE5OTRkZGIwMWZiY2ViNw==,Micheil Smith,Ryan Dahl,"Soft migration of sys -> util, Removal of deprecated utils module.",https://api.github.com/repos/nodejs/node/git/commits/e38eb0c5a4d4e8497f5815be81994ddb01fbceb7,2010-10-11,"Soft migration of sys -> util, Removal of deprecated utils module."
280,MDY6Q29tbWl0MjcxOTM3Nzk6ZTM4ZWIwYzVhNGQ0ZTg0OTdmNTgxNWJlODE5OTRkZGIwMWZiY2ViNw==,Micheil Smith,Ryan Dahl,"Soft migration of sys -> util, Removal of deprecated utils module.",https://api.github.com/repos/nodejs/node/git/commits/e38eb0c5a4d4e8497f5815be81994ddb01fbceb7,2010-10-11,
281,MDY6Q29tbWl0MjcxOTM3Nzk6Mjk0NGUwM2EwMzAwMjJlMTQyMDYzNGI4N2UzYTQ0ZTc3NTE4NDQyNQ==,Ryan Dahl,Ryan Dahl,Closer to a working pipe,https://api.github.com/repos/nodejs/node/git/commits/2944e03a030022e1420634b87e3a44e775184425,2010-10-11,Closer to a working pipe
281,MDY6Q29tbWl0MjcxOTM3Nzk6Mjk0NGUwM2EwMzAwMjJlMTQyMDYzNGI4N2UzYTQ0ZTc3NTE4NDQyNQ==,Ryan Dahl,Ryan Dahl,Closer to a working pipe,https://api.github.com/repos/nodejs/node/git/commits/2944e03a030022e1420634b87e3a44e775184425,2010-10-11,
282,MDY6Q29tbWl0MjcxOTM3Nzk6MWFmNTJkMjhjYTNjYzg0YTVkZjhkZWU3MjM2NDgxYmUwNzAwZWYwNQ==,Micheil Smith,Ryan Dahl,Changing http.js to use the same stream.Stream creation as net.js,https://api.github.com/repos/nodejs/node/git/commits/1af52d28ca3cc84a5df8dee7236481be0700ef05,2010-10-11,Changing to use the same stream.Stream creation as net.js
282,MDY6Q29tbWl0MjcxOTM3Nzk6MWFmNTJkMjhjYTNjYzg0YTVkZjhkZWU3MjM2NDgxYmUwNzAwZWYwNQ==,Micheil Smith,Ryan Dahl,Changing http.js to use the same stream.Stream creation as net.js,https://api.github.com/repos/nodejs/node/git/commits/1af52d28ca3cc84a5df8dee7236481be0700ef05,2010-10-11,
283,MDY6Q29tbWl0MjcxOTM3Nzk6YmM2OTU0NzViOTA4Y2NmMzBlNTAxNjY4OTMyOGRmMzdiNjc4Yjg3MA==,Ryan Dahl,Ryan Dahl,Add Stream base class with stream.pipe,https://api.github.com/repos/nodejs/node/git/commits/bc695475b908ccf30e5016689328df37b678b870,2010-10-11,Add Stream base class with stream.pipe
283,MDY6Q29tbWl0MjcxOTM3Nzk6YmM2OTU0NzViOTA4Y2NmMzBlNTAxNjY4OTMyOGRmMzdiNjc4Yjg3MA==,Ryan Dahl,Ryan Dahl,Add Stream base class with stream.pipe,https://api.github.com/repos/nodejs/node/git/commits/bc695475b908ccf30e5016689328df37b678b870,2010-10-11,
284,MDY6Q29tbWl0MjcxOTM3Nzk6MDAwM2M3MDFiY2IxZDkxNjA3M2Y4ODkzZWU0Y2JlNjk4NTE1MTU4ZA==,Ryan Dahl,Ryan Dahl,expose parsers freelist,https://api.github.com/repos/nodejs/node/git/commits/0003c701bcb1d916073f8893ee4cbe698515158d,2010-10-07,expose parsers freelist
284,MDY6Q29tbWl0MjcxOTM3Nzk6MDAwM2M3MDFiY2IxZDkxNjA3M2Y4ODkzZWU0Y2JlNjk4NTE1MTU4ZA==,Ryan Dahl,Ryan Dahl,expose parsers freelist,https://api.github.com/repos/nodejs/node/git/commits/0003c701bcb1d916073f8893ee4cbe698515158d,2010-10-07,
285,MDY6Q29tbWl0MjcxOTM3Nzk6M2Q0ZTRkODkwOTlmMWMwOGU1ODYwNjA5NjFlZDg4NGU1ZjUyMzAxYQ==,Joshaven Potter,Ryan Dahl,syntax fixes to pass jslint,https://api.github.com/repos/nodejs/node/git/commits/3d4e4d89099f1c08e586060961ed884e5f52301a,2010-10-07,syntax fixes to pass jslint
285,MDY6Q29tbWl0MjcxOTM3Nzk6M2Q0ZTRkODkwOTlmMWMwOGU1ODYwNjA5NjFlZDg4NGU1ZjUyMzAxYQ==,Joshaven Potter,Ryan Dahl,syntax fixes to pass jslint,https://api.github.com/repos/nodejs/node/git/commits/3d4e4d89099f1c08e586060961ed884e5f52301a,2010-10-07,
286,MDY6Q29tbWl0MjcxOTM3Nzk6MzhmODY2NWYzYThjMDE5Y2VlZTk0MzdjYTE0MjYzNWJiNWJhMTNhMw==,Ryan Dahl,Ryan Dahl,"lib/http.js - nested loop stepping on variables of outer loop

Fixes #318.",https://api.github.com/repos/nodejs/node/git/commits/38f8665f3a8c019ceee9437ca142635bb5ba13a3,2010-10-04,lib/- nested loop stepping on variables of outer loop
286,MDY6Q29tbWl0MjcxOTM3Nzk6MzhmODY2NWYzYThjMDE5Y2VlZTk0MzdjYTE0MjYzNWJiNWJhMTNhMw==,Ryan Dahl,Ryan Dahl,"lib/http.js - nested loop stepping on variables of outer loop

Fixes #318.",https://api.github.com/repos/nodejs/node/git/commits/38f8665f3a8c019ceee9437ca142635bb5ba13a3,2010-10-04,Fixes #318.
287,MDY6Q29tbWl0MjcxOTM3Nzk6ZDU5NTEyZjZmNDA2Y2VhZTQ5NDBmZDljODNlODI1NWYwYzAzMTczYg==,Mark Nottingham,Ryan Dahl,"Add support for handling Expect: 100-continue

HTTP/1.1 requests, either with an event (check_continue) or automatically, if no event handler is present.

Add client-side expect/continue support, tests.

Expound upon client requirements for expect/continue.",https://api.github.com/repos/nodejs/node/git/commits/d59512f6f406ceae4940fd9c83e8255f0c03173b,2010-09-10,Add support for handling Expect: 100-continue
287,MDY6Q29tbWl0MjcxOTM3Nzk6ZDU5NTEyZjZmNDA2Y2VhZTQ5NDBmZDljODNlODI1NWYwYzAzMTczYg==,Mark Nottingham,Ryan Dahl,"Add support for handling Expect: 100-continue

HTTP/1.1 requests, either with an event (check_continue) or automatically, if no event handler is present.

Add client-side expect/continue support, tests.

Expound upon client requirements for expect/continue.",https://api.github.com/repos/nodejs/node/git/commits/d59512f6f406ceae4940fd9c83e8255f0c03173b,2010-09-10,"HTTP/1.1 requests, either with an event (check_continue) or automatically, if no event handler is present"
287,MDY6Q29tbWl0MjcxOTM3Nzk6ZDU5NTEyZjZmNDA2Y2VhZTQ5NDBmZDljODNlODI1NWYwYzAzMTczYg==,Mark Nottingham,Ryan Dahl,"Add support for handling Expect: 100-continue

HTTP/1.1 requests, either with an event (check_continue) or automatically, if no event handler is present.

Add client-side expect/continue support, tests.

Expound upon client requirements for expect/continue.",https://api.github.com/repos/nodejs/node/git/commits/d59512f6f406ceae4940fd9c83e8255f0c03173b,2010-09-10,"Add client-side expect/continue support, tests"
287,MDY6Q29tbWl0MjcxOTM3Nzk6ZDU5NTEyZjZmNDA2Y2VhZTQ5NDBmZDljODNlODI1NWYwYzAzMTczYg==,Mark Nottingham,Ryan Dahl,"Add support for handling Expect: 100-continue

HTTP/1.1 requests, either with an event (check_continue) or automatically, if no event handler is present.

Add client-side expect/continue support, tests.

Expound upon client requirements for expect/continue.",https://api.github.com/repos/nodejs/node/git/commits/d59512f6f406ceae4940fd9c83e8255f0c03173b,2010-09-10,Expound upon client requirements for expect/continue.
288,MDY6Q29tbWl0MjcxOTM3Nzk6MjY1Y2RhOTdkN2U4NjI5MmE3YWQ1OGNhMDliOTdjOTUyN2Q3ODU0Mg==,Ryan Dahl,Ryan Dahl,"Fix zero length buffer bug for http res.end()

Reported by Kadir Pekel <kadirpekel@gmail.com>",https://api.github.com/repos/nodejs/node/git/commits/265cda97d7e86292a7ad58ca09b97c9527d78542,2010-10-01,Fix zero length buffer bug for res.end()
288,MDY6Q29tbWl0MjcxOTM3Nzk6MjY1Y2RhOTdkN2U4NjI5MmE3YWQ1OGNhMDliOTdjOTUyN2Q3ODU0Mg==,Ryan Dahl,Ryan Dahl,"Fix zero length buffer bug for http res.end()

Reported by Kadir Pekel <kadirpekel@gmail.com>",https://api.github.com/repos/nodejs/node/git/commits/265cda97d7e86292a7ad58ca09b97c9527d78542,2010-10-01,Reported by Kadir Pekel <kadirpekel@gmail.com>
289,MDY6Q29tbWl0MjcxOTM3Nzk6MWIyNGZjNjY3ODAyMjMzYjhlMWMzNGM0MTg5YWI4MmJhNWRkMzU3YQ==,Mark Nottingham,Ryan Dahl,Consume HTTP trailing headers,https://api.github.com/repos/nodejs/node/git/commits/1b24fc667802233b8e1c34c4189ab82ba5dd357a,2010-09-29,Consume HTTP trailing headers
289,MDY6Q29tbWl0MjcxOTM3Nzk6MWIyNGZjNjY3ODAyMjMzYjhlMWMzNGM0MTg5YWI4MmJhNWRkMzU3YQ==,Mark Nottingham,Ryan Dahl,Consume HTTP trailing headers,https://api.github.com/repos/nodejs/node/git/commits/1b24fc667802233b8e1c34c4189ab82ba5dd357a,2010-09-29,
290,MDY6Q29tbWl0MjcxOTM3Nzk6YzNiYzQ4ZDQ1MWM3N2ZmNjdhNjUzMzhmZWZiYTRhNmJjOTQ3OGQ3ZA==,Ryan Dahl,Ryan Dahl,Move the http client's initParser() into prototype,https://api.github.com/repos/nodejs/node/git/commits/c3bc48d451c77ff67a65338fefba4a6bc9478d7d,2010-09-30,Move the client's initParser() into prototype
290,MDY6Q29tbWl0MjcxOTM3Nzk6YzNiYzQ4ZDQ1MWM3N2ZmNjdhNjUzMzhmZWZiYTRhNmJjOTQ3OGQ3ZA==,Ryan Dahl,Ryan Dahl,Move the http client's initParser() into prototype,https://api.github.com/repos/nodejs/node/git/commits/c3bc48d451c77ff67a65338fefba4a6bc9478d7d,2010-09-30,
291,MDY6Q29tbWl0MjcxOTM3Nzk6MDY5ZDk3M2Q3NGVmZGY4NDkyNTEyYzU4YTcxZmQ4ZjEzZThjNjY5Ng==,Ryan Dahl,Ryan Dahl,Remove require('buffer') in built-in libraries.,https://api.github.com/repos/nodejs/node/git/commits/069d973d74efdf8492512c58a71fd8f13e8c6696,2010-09-28,Remove require('buffer') in built-in libraries.
291,MDY6Q29tbWl0MjcxOTM3Nzk6MDY5ZDk3M2Q3NGVmZGY4NDkyNTEyYzU4YTcxZmQ4ZjEzZThjNjY5Ng==,Ryan Dahl,Ryan Dahl,Remove require('buffer') in built-in libraries.,https://api.github.com/repos/nodejs/node/git/commits/069d973d74efdf8492512c58a71fd8f13e8c6696,2010-09-28,
292,MDY6Q29tbWl0MjcxOTM3Nzk6NTUzNWFhM2Q1MWM2YWYyMzgwNTQwYmI1ZjA5MDgzNTdiNzZlYmQxMw==,Fedor Indutny,Ryan Dahl,"Fixed 'upgrade' event for httpclient

onend and ondata was cleaning on parser end",https://api.github.com/repos/nodejs/node/git/commits/5535aa3d51c6af2380540bb5f0908357b76ebd13,2010-09-22,Fixed 'upgrade' event for 
292,MDY6Q29tbWl0MjcxOTM3Nzk6NTUzNWFhM2Q1MWM2YWYyMzgwNTQwYmI1ZjA5MDgzNTdiNzZlYmQxMw==,Fedor Indutny,Ryan Dahl,"Fixed 'upgrade' event for httpclient

onend and ondata was cleaning on parser end",https://api.github.com/repos/nodejs/node/git/commits/5535aa3d51c6af2380540bb5f0908357b76ebd13,2010-09-22,onend and ondata was cleaning on parser end
293,MDY6Q29tbWl0MjcxOTM3Nzk6Y2MxZDYxY2JiM2E5YjJiNzVlZGFjNjYyOTVmMmJjNTMxNGJlNTA0Mg==,Mikeal Rogers,Ryan Dahl,"HTTP: close connection on connection:close header.

rnewson found a good bug in keep-alive. we were only using the request
headers we send to enable/disable keep-alive but when the server sends
Connection: close we need to close down the connection regardless.

I wrote up a patch the Robert verified makes all his test client code work
now and I also added a new unittest for it.",https://api.github.com/repos/nodejs/node/git/commits/cc1d61cbb3a9b2b75edac66295f2bc5314be5042,2010-09-22,HTTP: close connection on connection:close header.
293,MDY6Q29tbWl0MjcxOTM3Nzk6Y2MxZDYxY2JiM2E5YjJiNzVlZGFjNjYyOTVmMmJjNTMxNGJlNTA0Mg==,Mikeal Rogers,Ryan Dahl,"HTTP: close connection on connection:close header.

rnewson found a good bug in keep-alive. we were only using the request
headers we send to enable/disable keep-alive but when the server sends
Connection: close we need to close down the connection regardless.

I wrote up a patch the Robert verified makes all his test client code work
now and I also added a new unittest for it.",https://api.github.com/repos/nodejs/node/git/commits/cc1d61cbb3a9b2b75edac66295f2bc5314be5042,2010-09-22,rnewson found a good bug in keep-alive
293,MDY6Q29tbWl0MjcxOTM3Nzk6Y2MxZDYxY2JiM2E5YjJiNzVlZGFjNjYyOTVmMmJjNTMxNGJlNTA0Mg==,Mikeal Rogers,Ryan Dahl,"HTTP: close connection on connection:close header.

rnewson found a good bug in keep-alive. we were only using the request
headers we send to enable/disable keep-alive but when the server sends
Connection: close we need to close down the connection regardless.

I wrote up a patch the Robert verified makes all his test client code work
now and I also added a new unittest for it.",https://api.github.com/repos/nodejs/node/git/commits/cc1d61cbb3a9b2b75edac66295f2bc5314be5042,2010-09-22,"we were only using the request
headers we send to enable/disable keep-alive but when the server sends
Connection: close we need to close down the connection regardless"
293,MDY6Q29tbWl0MjcxOTM3Nzk6Y2MxZDYxY2JiM2E5YjJiNzVlZGFjNjYyOTVmMmJjNTMxNGJlNTA0Mg==,Mikeal Rogers,Ryan Dahl,"HTTP: close connection on connection:close header.

rnewson found a good bug in keep-alive. we were only using the request
headers we send to enable/disable keep-alive but when the server sends
Connection: close we need to close down the connection regardless.

I wrote up a patch the Robert verified makes all his test client code work
now and I also added a new unittest for it.",https://api.github.com/repos/nodejs/node/git/commits/cc1d61cbb3a9b2b75edac66295f2bc5314be5042,2010-09-22,"I wrote up a patch the Robert verified makes all his test client code work
now and I also added a new unittest for it."
294,MDY6Q29tbWl0MjcxOTM3Nzk6ZGI3M2M3MTI4MDk2NmIwNTg3YThkMTY2NzdiODliZTdmY2ZkMWMyZA==,Ryan Dahl,Ryan Dahl,"Pass correct message in HTTP client upgrade

Simplify and correct test.

Fix by Fedor Indutny.",https://api.github.com/repos/nodejs/node/git/commits/db73c71280966b0587a8d16677b89be7fcfd1c2d,2010-09-19,Pass correct message in HTTP client upgrade
294,MDY6Q29tbWl0MjcxOTM3Nzk6ZGI3M2M3MTI4MDk2NmIwNTg3YThkMTY2NzdiODliZTdmY2ZkMWMyZA==,Ryan Dahl,Ryan Dahl,"Pass correct message in HTTP client upgrade

Simplify and correct test.

Fix by Fedor Indutny.",https://api.github.com/repos/nodejs/node/git/commits/db73c71280966b0587a8d16677b89be7fcfd1c2d,2010-09-19,Simplify and correct test
294,MDY6Q29tbWl0MjcxOTM3Nzk6ZGI3M2M3MTI4MDk2NmIwNTg3YThkMTY2NzdiODliZTdmY2ZkMWMyZA==,Ryan Dahl,Ryan Dahl,"Pass correct message in HTTP client upgrade

Simplify and correct test.

Fix by Fedor Indutny.",https://api.github.com/repos/nodejs/node/git/commits/db73c71280966b0587a8d16677b89be7fcfd1c2d,2010-09-19,Fix by Fedor Indutny.
295,MDY6Q29tbWl0MjcxOTM3Nzk6YTYzZmQwZmU1NjAwNTU0MjhiYzJlZGI4ZWU3YWYyZmZlNjFjZDdiZA==,Ryan Dahl,Ryan Dahl,Remove deprecation warnings in http module,https://api.github.com/repos/nodejs/node/git/commits/a63fd0fe560055428bc2edb8ee7af2ffe61cd7bd,2010-09-16,Remove deprecation warnings in module
295,MDY6Q29tbWl0MjcxOTM3Nzk6YTYzZmQwZmU1NjAwNTU0MjhiYzJlZGI4ZWU3YWYyZmZlNjFjZDdiZA==,Ryan Dahl,Ryan Dahl,Remove deprecation warnings in http module,https://api.github.com/repos/nodejs/node/git/commits/a63fd0fe560055428bc2edb8ee7af2ffe61cd7bd,2010-09-16,
296,MDY6Q29tbWl0MjcxOTM3Nzk6NjU2MGFiOTA3M2Y1YjIzYzQ2N2RkMDY2MmM0Y2QyMzY2ODU1NjRlZA==,Sam Stephenson,Ryan Dahl,Send multiple header lines in ServerResponse#writeHead when header values are arrays,https://api.github.com/repos/nodejs/node/git/commits/6560ab9073f5b23c467dd0662c4cd236685564ed,2010-09-15,Send multiple header lines in ServerResponse#writeHead when header values are arrays
296,MDY6Q29tbWl0MjcxOTM3Nzk6NjU2MGFiOTA3M2Y1YjIzYzQ2N2RkMDY2MmM0Y2QyMzY2ODU1NjRlZA==,Sam Stephenson,Ryan Dahl,Send multiple header lines in ServerResponse#writeHead when header values are arrays,https://api.github.com/repos/nodejs/node/git/commits/6560ab9073f5b23c467dd0662c4cd236685564ed,2010-09-15,
297,MDY6Q29tbWl0MjcxOTM3Nzk6NGZlMzAwN2ExYWU0YzM1ZTE4ZDI5N2FmMzE1MWViNTFkMDQ1ODg1OQ==,Mark Nottingham,Ryan Dahl,Support for outgoing HTTP trailing headers,https://api.github.com/repos/nodejs/node/git/commits/4fe3007a1ae4c35e18d297af3151eb51d0458859,2010-09-09,Support for outgoing HTTP trailing headers
297,MDY6Q29tbWl0MjcxOTM3Nzk6NGZlMzAwN2ExYWU0YzM1ZTE4ZDI5N2FmMzE1MWViNTFkMDQ1ODg1OQ==,Mark Nottingham,Ryan Dahl,Support for outgoing HTTP trailing headers,https://api.github.com/repos/nodejs/node/git/commits/4fe3007a1ae4c35e18d297af3151eb51d0458859,2010-09-09,
298,MDY6Q29tbWl0MjcxOTM3Nzk6NDRhMjg3OTg3ZTVlYjc5MWRjMTA5MjAwMmEzNWY3MTJkMzQ1MWI5NQ==,Ryan Dahl,Ryan Dahl,Safe constructors: http.Server and http.Client,https://api.github.com/repos/nodejs/node/git/commits/44a287987e5eb791dc1092002a35f712d3451b95,2010-08-27,Safe constructors: and http.Client
298,MDY6Q29tbWl0MjcxOTM3Nzk6NDRhMjg3OTg3ZTVlYjc5MWRjMTA5MjAwMmEzNWY3MTJkMzQ1MWI5NQ==,Ryan Dahl,Ryan Dahl,Safe constructors: http.Server and http.Client,https://api.github.com/repos/nodejs/node/git/commits/44a287987e5eb791dc1092002a35f712d3451b95,2010-08-27,
299,MDY6Q29tbWl0MjcxOTM3Nzk6Mjk4MmU3NWEwYjk4YTBjNjcwN2RiMmYwZjZlN2VkNzQwYjc4YTZiZQ==,Ryan Dahl,Ryan Dahl,set-cookies header is an array of values. always,https://api.github.com/repos/nodejs/node/git/commits/2982e75a0b98a0c6707db2f0f6e7ed740b78a6be,2010-08-21,set-cookies header is an array of values. always
299,MDY6Q29tbWl0MjcxOTM3Nzk6Mjk4MmU3NWEwYjk4YTBjNjcwN2RiMmYwZjZlN2VkNzQwYjc4YTZiZQ==,Ryan Dahl,Ryan Dahl,set-cookies header is an array of values. always,https://api.github.com/repos/nodejs/node/git/commits/2982e75a0b98a0c6707db2f0f6e7ed740b78a6be,2010-08-21,
300,MDY6Q29tbWl0MjcxOTM3Nzk6OWFjZDc2ZWQ2ZTAyMGZhNTQwZjY0ZWFiZjRiZGIzMzUxMzc5NTkyNA==,Ryan Dahl,Ryan Dahl,Don't throw on HEAD requests,https://api.github.com/repos/nodejs/node/git/commits/9acd76ed6e020fa540f64eabf4bdb33513795924,2010-08-12,Don't throw on HEAD requests
